InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsPromotion,Sex,Region
68577,29950.0,Store,12,11/02/2024 23:18,25.82,2347,United Kingdom,No,Male,East
63141,81821.0,Respond,8,09/08/2023 20:34,8.23,44092,France,Yes,Male,North
733333,51540.0,Stock,2,18/05/2023 20:24,45.39,90526,France,No,Male,East
801768,57594.0,Wife,12,02/10/2023 07:47,44.68,3678,Canada,Yes,Female,West
989600,78764.0,Easy,2,16/01/2024 16:05,17.44,88510,Canada,No,Male,East
889747,65014.0,Lawyer,15,05/11/2023 22:53,7.44,24534,Germany,No,Female,North
697870,94148.0,Majority,14,14/10/2023 23:47,43.75,97843,Canada,No,Female,West
832862,10043.0,Local,18,02/10/2023 05:24,17.24,46593,Canada,No,Male,East
760434,89979.0,Good,7,14/12/2023 15:22,4.07,76815,France,No,Female,East
345812,15403.0,Side,3,30/12/2023 23:00,9.4,19886,Canada,Yes,Male,East
760417,73760.0,Down,12,29/11/2023 03:55,32.83,74529,Canada,Yes,Female,East
738092,86848.0,Allow,17,25/12/2023 01:07,42.24,71090,France,Yes,Male,North
264776,15804.0,Real,5,07/04/2023 16:40,30.52,38026,Canada,No,Female,East
213438,91991.0,Produce,7,18/12/2023 17:46,36.82,481,Australia,No,Male,South
812847,80260.0,High,9,10/02/2024 02:08,3.03,63874,Canada,No,Male,North
998568,17301.0,Nearly,18,16/06/2023 22:26,0.6,34586,United States,No,Female,East
102330,59656.0,Rule,17,24/02/2024 21:06,37.71,82105,United Kingdom,No,Female,West
864580,22800.0,Specific,6,16/10/2023 14:49,30.8,35850,Germany,Yes,Male,West
971266,41557.0,Yourself,10,08/04/2023 03:32,46.14,63929,Australia,No,Male,East
677508,56866.0,Set,8,08/01/2024 13:06,47.5,81630,Australia,No,Male,East
69856,97793.0,Consider,18,06/08/2023 10:53,5.34,4036,Canada,Yes,Male,West
923860,,Billion,7,07/07/2023 02:08,29.54,33755,United States,No,Male,East
114079,85457.0,Soldier,3,25/05/2023 15:32,47.13,52864,France,No,Female,North
509799,16981.0,It,3,17/09/2023 09:49,17.68,95328,United States,No,Male,North
142379,70528.0,Bank,10,07/10/2023 03:03,43.21,37276,United Kingdom,No,Female,East
706383,21669.0,Must,16,04/12/2023 11:15,19.94,37744,Australia,Yes,Male,West
483493,37692.0,Measure,6,27/06/2023 23:03,6.27,74685,United States,Yes,Female,West
230535,16578.0,Hold,12,28/06/2023 05:12,10.32,8948,Germany,No,Female,West
723938,36745.0,Avoid,4,13/09/2023 07:01,24.07,69016,France,No,Male,East
310304,22391.0,Music,17,08/10/2023 15:39,44.29,22421,Australia,No,Female,West
806990,67560.0,Trip,4,15/08/2023 01:22,6.23,48898,United Kingdom,No,Female,East
585245,20476.0,First,8,15/12/2023 03:08,43.4,37718,Australia,Yes,Female,North
349824,58317.0,Option,12,19/12/2023 02:31,32.08,91786,Australia,No,Female,North
361116,51764.0,Sure,13,08/05/2023 00:09,2.2,28034,Canada,Yes,Female,East
768235,99730.0,Agreement,2,14/04/2023 21:17,27.65,26341,Canada,No,Female,West
456934,45780.0,Evidence,5,12/10/2023 13:35,18.67,1362,United Kingdom,Yes,Female,West
724873,74519.0,Control,18,01/04/2023 05:05,47.55,78909,Germany,No,Male,East
440037,52413.0,Green,8,06/02/2024 14:41,27.67,19062,Canada,Yes,Female,West
339375,41655.0,Second,4,26/06/2023 04:35,10.27,39974,Germany,No,Male,East
517593,52797.0,Perhaps,12,04/01/2024 14:57,46.9,62569,Australia,Yes,Female,South
506613,77911.0,Central,14,04/03/2024 20:28,10.02,82223,Canada,No,Male,South
232587,36504.0,White,7,10/02/2024 14:27,29.96,22574,United Kingdom,Yes,Female,South
705838,78226.0,Might,2,03/02/2024 17:15,23.47,450,Canada,Yes,Male,South
712332,86674.0,Form,19,04/07/2023 16:09,28.84,6512,Germany,No,Female,South
336616,43168.0,Mother,7,30/07/2023 02:39,45.94,11694,Australia,No,Male,North
259715,43799.0,Sit,5,10/07/2023 21:19,46.43,5300,Australia,Yes,Female,East
181416,61910.0,Argue,10,12/08/2023 09:28,25.53,4411,United States,Yes,Female,East
466814,65087.0,Remain,11,03/01/2024 02:54,16.17,65946,France,Yes,Male,South
630522,95458.0,Nothing,20,12/04/2023 11:33,46.99,99652,Australia,Yes,Male,West
551209,55999.0,View,18,04/04/2023 07:59,2.97,61608,France,No,Female,North
254179,71879.0,Allow,8,16/08/2023 08:18,12.19,38387,United Kingdom,Yes,Female,South
228220,39636.0,Similar,14,05/02/2024 09:01,43.81,32125,Canada,Yes,Female,North
269992,27146.0,Push,11,27/07/2023 16:36,26.17,10909,Germany,No,Female,South
280793,16411.0,Play,13,15/11/2023 17:41,19.78,8294,Canada,No,Male,West
629063,49606.0,Point,20,19/07/2023 05:30,35.51,87482,Canada,No,Female,East
423760,73103.0,Relationship,13,26/09/2023 05:04,1.06,21761,Germany,Yes,Male,North
728737,22899.0,Think,19,20/09/2023 10:52,25.68,86273,Canada,Yes,Male,South
885831,86173.0,Blood,19,05/05/2023 08:30,9.31,83962,Canada,Yes,Male,East
103356,81973.0,Affect,12,15/05/2023 18:57,28.79,56556,Germany,No,Female,South
448426,47103.0,Senior,18,14/06/2023 19:57,42.4,74052,United States,No,Female,South
602679,85431.0,Price,12,10/04/2023 12:13,49.19,53607,Germany,No,Male,North
512755,66580.0,Paper,4,15/11/2023 19:17,18.27,46226,Canada,Yes,Female,South
504850,86255.0,Me,16,29/01/2024 13:19,21.79,58878,Australia,Yes,Female,North
877271,65371.0,Magazine,14,29/06/2023 14:39,43.32,10079,Australia,No,Female,West
451175,67774.0,Organization,5,16/07/2023 21:48,23.76,86546,Germany,No,Male,East
608695,91619.0,Tend,7,17/08/2023 04:39,22.87,16857,Germany,Yes,Male,East
782879,79793.0,Remember,9,24/04/2023 10:07,12.88,14853,Germany,No,Female,North
508691,36577.0,Detail,6,22/09/2023 20:07,6.53,58181,United States,Yes,Male,East
591615,45093.0,Break,3,13/01/2024 00:16,2.49,10728,Australia,No,Male,North
528137,93217.0,Thing,19,18/10/2023 15:06,15.75,37058,Germany,Yes,Female,South
189171,86492.0,Building,16,02/12/2023 08:23,13.7,52666,United Kingdom,Yes,Female,North
828177,75340.0,Fire,9,20/08/2023 00:36,13.29,86345,United States,No,Female,North
258105,47678.0,State,11,16/09/2023 22:12,26.84,91793,Germany,Yes,Female,West
928217,64367.0,Teach,13,12/02/2024 08:22,0.51,28811,United Kingdom,No,Male,East
728437,89718.0,Shake,10,26/01/2024 04:49,33.87,68393,Germany,Yes,Male,North
980979,74520.0,Break,6,06/09/2023 21:27,44.04,4300,United States,Yes,Male,East
932821,18878.0,Five,9,18/10/2023 00:14,15.77,34768,Australia,Yes,Male,West
131323,49538.0,Herself,3,19/10/2023 19:57,17.26,939,Canada,No,Female,North
720747,30449.0,Set,4,19/10/2023 05:21,42.82,38921,United States,No,Female,South
427182,43603.0,Want,14,24/04/2023 05:18,17.88,15001,Australia,Yes,Male,East
678315,10029.0,Financial,13,06/08/2023 10:51,32.82,39498,United Kingdom,Yes,Male,North
779764,16797.0,Behavior,13,19/03/2024 10:11,47.92,39972,France,Yes,Female,West
935726,24789.0,Feeling,16,07/08/2023 10:11,33.99,41018,Australia,Yes,Female,West
332806,27003.0,Set,6,13/07/2023 17:43,28.29,73510,United Kingdom,Yes,Female,West
673602,67522.0,Believe,8,13/10/2023 11:15,1.3,52495,Germany,Yes,Female,East
164050,48300.0,Blood,1,18/05/2023 16:43,39.23,83637,United States,No,Female,North
298745,56414.0,Senior,1,13/08/2023 21:19,23.04,79279,France,Yes,Female,East
195580,85827.0,Choice,7,23/10/2023 03:47,17.46,66831,Germany,Yes,Female,South
419719,70621.0,Admit,12,17/11/2023 09:32,36.54,11496,United States,No,Female,West
878465,91556.0,Attack,14,14/12/2023 22:19,42.13,12346,Australia,Yes,Male,West
835777,57324.0,Sound,16,13/09/2023 09:20,35.79,56910,United States,Yes,Female,West
712184,26327.0,Ability,12,01/11/2023 09:09,35.86,79585,Canada,No,Female,North
960175,22498.0,Pm,19,10/05/2023 17:51,49.53,96702,Australia,Yes,Male,South
98054,97452.0,Lawyer,14,27/10/2023 14:48,18.14,74228,Australia,Yes,Male,East
618065,70707.0,Field,3,17/11/2023 03:02,12.63,47258,Canada,No,Female,East
80799,12638.0,Possible,7,06/01/2024 08:22,41.96,31952,Canada,Yes,Male,North
410734,38826.0,Sense,4,03/10/2023 12:28,20.24,2073,Canada,No,Male,South
842436,,Approach,6,13/09/2023 15:25,28.44,67639,United Kingdom,No,Male,East
337863,25249.0,She,7,26/04/2023 02:26,12.78,69317,Canada,No,Female,West
195014,50237.0,Win,9,15/07/2023 04:34,10.86,90563,United Kingdom,Yes,Male,East
980070,43076.0,Money,17,19/02/2024 06:51,47.66,60096,Australia,No,Male,South
406532,72823.0,City,14,21/09/2023 01:31,5.34,26755,United Kingdom,No,Male,South
871931,23309.0,Democratic,9,09/01/2024 08:05,12.02,11764,United States,Yes,Female,East
598024,16379.0,Forward,6,03/09/2023 03:58,25.1,48266,United Kingdom,No,Female,South
986074,80138.0,Girl,18,12/12/2023 14:28,16.88,86741,Australia,No,Male,East
510684,27394.0,Tree,11,15/10/2023 00:20,36.55,27748,Germany,No,Female,East
687167,82366.0,Represent,4,25/09/2023 07:25,38.43,45017,United Kingdom,No,Male,East
761288,19347.0,Appear,6,02/10/2023 19:21,7.59,79703,Australia,No,Female,North
270949,80775.0,Billion,17,19/11/2023 20:54,30.19,69010,United States,Yes,Male,East
858444,58686.0,Six,3,11/08/2023 13:22,41.07,82754,United Kingdom,No,Female,East
31705,89182.0,Chair,2,15/03/2024 20:12,13.69,31082,Australia,No,Female,West
730612,93655.0,None,6,10/10/2023 05:51,23.32,30868,Australia,Yes,Male,South
62269,24688.0,Usually,2,14/08/2023 06:15,27.46,36398,United States,Yes,Male,West
732708,68650.0,Attorney,9,11/02/2024 19:43,35.48,72231,United States,Yes,Female,South
52156,69877.0,Risk,7,15/02/2024 18:13,5.36,70982,Germany,No,Male,South
102337,13161.0,Exactly,20,21/06/2023 11:12,34.61,54379,France,No,Female,North
971296,10349.0,Allow,8,12/05/2023 01:58,23.37,44580,Australia,Yes,Male,South
815414,65090.0,Pattern,11,10/02/2024 00:15,9.48,37012,Germany,Yes,Male,East
846087,69983.0,Suggest,4,21/05/2023 06:25,14.11,23916,United States,Yes,Female,South
189836,34468.0,Light,7,14/03/2024 17:57,19.25,11668,United Kingdom,Yes,Female,North
901613,71240.0,Effort,15,02/05/2023 17:59,22.13,29469,United Kingdom,Yes,Male,West
708429,19645.0,Knowledge,8,07/11/2023 11:09,49.94,30494,United States,No,Female,North
806570,47349.0,Eat,18,04/12/2023 11:09,2.74,33455,Australia,Yes,Female,North
468286,11989.0,Spring,2,07/08/2023 01:29,37.5,48786,United Kingdom,No,Male,North
784089,97586.0,Enough,12,21/09/2023 06:25,20.63,11665,Australia,Yes,Male,South
60307,58678.0,Partner,8,07/08/2023 17:02,19.35,78463,Canada,Yes,Male,South
18587,20786.0,Pay,15,04/01/2024 20:20,38.95,58357,United States,No,Female,North
659481,24740.0,Accept,15,08/07/2023 15:22,4.02,9040,Germany,No,Male,South
908326,12374.0,Himself,13,17/04/2023 22:07,0.85,82524,Canada,No,Female,West
190260,10376.0,General,8,07/09/2023 02:39,23.43,86265,Australia,Yes,Female,East
624237,99111.0,Push,12,24/06/2023 00:17,6.98,41316,Australia,Yes,Female,East
60526,72242.0,Six,13,09/04/2023 02:51,38.45,50281,United States,No,Female,North
995677,86695.0,Let,4,22/11/2023 00:22,22.25,70417,United Kingdom,No,Male,South
255158,46565.0,Sister,4,12/01/2024 07:26,43.99,41856,Germany,No,Male,North
695902,48311.0,Government,7,16/12/2023 15:48,39.57,87487,France,Yes,Male,East
3904,73553.0,Total,12,21/07/2023 00:54,11.82,43443,Australia,Yes,Female,South
438418,35211.0,Realize,2,26/03/2023 19:26,39.14,55639,Australia,Yes,Male,North
525913,77601.0,Nation,11,08/10/2023 13:04,5.34,33421,Germany,No,Male,West
859298,40057.0,Action,20,08/08/2023 10:50,18.27,53522,United Kingdom,No,Male,East
434348,68944.0,Serve,14,08/10/2023 19:43,18.89,57940,United Kingdom,Yes,Female,West
989532,95281.0,Already,4,17/12/2023 07:20,49.26,1982,United States,No,Female,West
215775,27043.0,Bill,14,22/05/2023 08:36,26.83,35877,Australia,No,Female,South
238036,69025.0,Federal,4,13/10/2023 07:50,16.53,29324,France,No,Female,West
41676,68482.0,Mention,9,17/08/2023 13:37,34.52,61879,France,Yes,Female,North
767126,17155.0,Back,19,04/08/2023 19:50,30.4,55429,France,No,Female,East
641820,31508.0,Natural,20,12/11/2023 11:36,33.71,16722,United Kingdom,Yes,Male,North
860593,79888.0,His,8,24/05/2023 05:21,19.81,75891,Australia,Yes,Female,West
17507,85669.0,Often,2,02/03/2024 23:14,5.52,14448,Australia,No,Male,North
946851,23034.0,Budget,5,16/03/2024 21:29,7.7,60578,United Kingdom,Yes,Male,South
5279,24690.0,Too,14,19/05/2023 01:45,36.76,43992,Australia,No,Male,West
515226,54615.0,Long,11,06/07/2023 12:37,43.52,40313,United Kingdom,Yes,Female,West
88669,82092.0,Recent,11,11/11/2023 14:12,17.86,60665,Australia,No,Female,West
734346,87743.0,Nothing,14,14/12/2023 13:16,29.27,35226,United Kingdom,No,Female,North
920861,38765.0,Ask,12,21/10/2023 17:01,31.4,40054,Australia,Yes,Female,West
611265,10187.0,Sure,11,25/07/2023 00:31,49.67,85636,France,No,Male,South
207912,58202.0,World,12,24/04/2023 03:35,44.56,31824,United States,No,Male,North
711414,93075.0,Program,17,22/06/2023 11:40,37.38,51954,Germany,No,Male,South
41622,65990.0,But,3,29/07/2023 14:41,48.06,10274,United Kingdom,No,Male,South
186705,67494.0,Smile,1,07/01/2024 06:29,42.39,46971,Germany,No,Female,East
594170,34571.0,Girl,3,19/08/2023 05:03,38.47,54838,France,Yes,Female,East
143494,16981.0,Cup,3,01/11/2023 19:19,39.24,46322,Germany,No,Male,North
106693,76889.0,Him,3,29/06/2023 14:14,45.06,70293,France,Yes,Female,South
284804,57236.0,Call,12,23/10/2023 20:18,25.16,46429,Australia,No,Female,West
198219,82892.0,Probably,5,12/06/2023 20:16,40.94,46719,Australia,Yes,Female,North
516527,64627.0,Fund,9,02/03/2024 20:44,10.7,50470,Canada,No,Male,East
490794,50088.0,Wait,3,04/07/2023 20:57,41.05,42174,Australia,No,Male,West
39156,,Big,6,23/12/2023 02:51,27.35,46680,France,No,Female,South
614210,19914.0,According,1,01/09/2023 19:07,30.75,10085,Australia,Yes,Female,West
944686,15996.0,Song,1,04/08/2023 12:24,47.54,85269,Australia,No,Male,West
455176,96125.0,Time,14,17/12/2023 06:09,4.84,74404,France,Yes,Male,South
96111,64756.0,Air,10,13/10/2023 12:41,18.34,16031,France,Yes,Male,West
937457,68025.0,Conference,7,24/04/2023 12:19,36.52,73624,Australia,No,Female,East
898920,83279.0,Whatever,2,30/06/2023 18:26,10.6,79872,United Kingdom,Yes,Male,North
361038,42433.0,School,1,12/11/2023 19:42,21.45,57902,Germany,Yes,Female,West
44497,37584.0,Discuss,14,25/05/2023 07:01,37.59,27758,Australia,Yes,Male,South
336685,60682.0,Produce,17,07/10/2023 03:18,46.88,56280,United States,No,Male,North
384186,50538.0,Pm,10,20/12/2023 03:14,23.43,44753,United Kingdom,No,Male,West
545397,22700.0,Protect,19,26/01/2024 18:49,42.42,50840,Germany,Yes,Male,South
627517,97787.0,Share,11,30/08/2023 00:54,25.74,87054,Canada,Yes,Male,North
188035,11666.0,Parent,16,01/07/2023 07:50,46.97,77244,France,Yes,Male,West
825059,54954.0,Reach,16,14/07/2023 00:08,7.1,94135,United Kingdom,Yes,Male,North
589792,48180.0,Fact,10,05/01/2024 16:10,16.41,15334,France,No,Female,East
170078,20210.0,Continue,7,28/04/2023 17:20,25.09,29452,United States,No,Male,West
896493,32128.0,Bad,2,04/10/2023 12:28,5.07,70115,United States,Yes,Female,South
925254,50555.0,Economic,11,05/07/2023 23:48,21.82,23572,United States,Yes,Male,West
468086,15154.0,Pull,8,28/06/2023 21:06,25.11,50506,United States,Yes,Male,North
208968,87980.0,Above,3,16/12/2023 03:38,45.01,79587,Australia,Yes,Female,East
93913,89414.0,Executive,2,23/02/2024 20:02,18.6,45815,France,No,Female,South
944145,87969.0,Challenge,15,09/09/2023 04:26,46.88,49199,Germany,Yes,Male,North
765189,90663.0,Enjoy,4,13/03/2024 06:14,13.56,59112,Germany,No,Male,South
733171,60174.0,Even,11,01/08/2023 17:18,44.2,84002,Germany,No,Male,West
835354,76582.0,Itself,14,31/10/2023 04:50,8.26,95658,France,No,Male,North
3851,91866.0,Generation,2,02/10/2023 12:17,44.65,57564,Canada,No,Female,West
261965,71357.0,Career,11,09/01/2024 12:33,29.89,34402,United Kingdom,No,Female,South
228811,43311.0,About,17,09/02/2024 21:33,42.69,97522,United States,No,Male,East
608899,20535.0,Day,8,26/12/2023 01:21,34.33,11887,Canada,No,Female,North
947752,76364.0,Adult,1,07/01/2024 19:40,21.08,53105,United Kingdom,No,Male,East
663224,29065.0,Garden,2,05/04/2023 22:37,47.17,16131,Australia,No,Female,South
952961,88442.0,Entire,15,22/11/2023 13:53,34.21,79828,United Kingdom,No,Female,North
43300,53435.0,Hundred,13,04/05/2023 06:02,20.74,65879,United Kingdom,Yes,Female,North
135864,94348.0,My,10,05/11/2023 11:27,3.11,21429,France,No,Female,West
127018,22297.0,Relate,20,09/12/2023 11:37,30.48,94381,France,Yes,Female,East
812979,,Teach,8,02/09/2023 01:16,2.29,46392,United States,No,Male,West
160128,51520.0,And,1,10/10/2023 03:55,27.87,24945,Canada,Yes,Female,North
513652,13401.0,Tv,10,08/02/2024 02:32,26.03,21108,United Kingdom,No,Male,North
717791,99717.0,Page,8,19/12/2023 16:52,17.66,80570,Australia,Yes,Male,East
819151,66800.0,Film,6,05/03/2024 22:11,43.83,1771,United States,Yes,Male,East
823882,74223.0,Thought,15,11/03/2024 14:37,45.99,78773,United Kingdom,Yes,Female,South
89892,50933.0,While,13,06/03/2024 02:39,10.65,98038,Germany,Yes,Female,South
357082,55135.0,Serious,6,04/11/2023 21:44,4.79,42356,Germany,No,Female,East
554995,88095.0,Position,15,03/07/2023 13:26,39.99,12181,France,No,Female,South
524281,81396.0,Moment,2,14/12/2023 05:54,38.85,50116,France,Yes,Male,North
797187,28322.0,Everyone,4,16/09/2023 04:25,44.85,54431,France,No,Male,East
233787,58579.0,Top,2,23/06/2023 01:02,8.27,18279,Canada,Yes,Female,West
345736,14308.0,Everything,6,17/06/2023 04:04,27.5,49168,Germany,No,Female,South
642006,60649.0,New,4,24/07/2023 06:24,20.44,99318,United Kingdom,Yes,Male,East
803659,96560.0,Perhaps,4,18/09/2023 20:57,8.13,35181,United States,Yes,Male,South
663585,75262.0,Themselves,3,25/06/2023 00:27,15.14,69566,United Kingdom,Yes,Female,East
270098,91699.0,Add,16,01/02/2024 03:31,31.44,12274,France,Yes,Male,West
633603,89205.0,Often,9,10/12/2023 02:49,42.36,83237,Germany,No,Male,East
814815,47737.0,True,15,03/06/2023 13:45,34.88,98292,Germany,Yes,Female,West
41495,35485.0,Behavior,4,11/06/2023 03:26,48.73,50291,Germany,No,Female,South
34426,67122.0,Sign,20,17/07/2023 22:47,22.11,60623,Australia,Yes,Male,West
549725,34145.0,Prepare,11,20/06/2023 17:26,42.87,72413,Germany,No,Female,South
96378,40010.0,Cup,1,14/10/2023 20:53,35.84,83112,Germany,No,Female,South
991067,12192.0,Leg,7,11/04/2023 23:29,45.82,83726,United Kingdom,No,Male,East
234766,80809.0,Long,2,09/12/2023 04:45,37.93,16958,Canada,Yes,Male,North
561015,14718.0,Like,17,30/07/2023 09:01,19.26,31090,Australia,Yes,Male,West
590310,39341.0,Light,4,30/10/2023 04:07,18.58,4879,United States,No,Female,West
431811,36806.0,Forward,3,26/06/2023 14:18,11.86,56058,Canada,Yes,Female,East
366974,12370.0,About,4,06/03/2024 21:31,1.69,35328,Australia,Yes,Male,East
515210,23880.0,Evidence,13,16/02/2024 09:14,26.23,97053,Australia,No,Female,East
871012,48157.0,Civil,8,01/11/2023 12:43,24.68,61285,Australia,Yes,Female,East
97398,97729.0,Skin,7,13/06/2023 17:03,26.31,53844,United Kingdom,Yes,Female,South
588523,87129.0,Statement,5,18/05/2023 00:59,35.11,71614,United Kingdom,No,Male,East
467640,18562.0,Pay,17,30/05/2023 17:48,31.62,28492,United Kingdom,Yes,Male,South
568673,28382.0,Fly,9,20/02/2024 10:49,26.67,56458,United Kingdom,No,Male,North
482818,49353.0,Focus,17,23/07/2023 21:21,47.46,44229,Canada,Yes,Female,South
895506,20027.0,Necessary,5,09/08/2023 19:36,22.17,1631,United States,Yes,Male,North
637577,24741.0,Plan,19,01/01/2024 17:45,33.62,49576,United Kingdom,Yes,Male,West
913797,75948.0,Place,2,25/10/2023 12:09,27.39,35517,France,No,Male,West
126916,39871.0,Stand,19,04/05/2023 00:01,37.5,30389,Australia,No,Male,West
656243,97686.0,Wish,10,04/06/2023 10:24,20.04,66778,France,No,Male,East
770677,65488.0,Quality,10,18/06/2023 04:11,21.48,63796,Canada,Yes,Female,North
157230,66550.0,As,13,17/06/2023 04:37,34.13,33010,Germany,Yes,Male,West
917046,74616.0,North,10,21/12/2023 13:37,17.03,24423,United States,Yes,Female,North
512947,68242.0,Finish,3,07/07/2023 19:49,43.73,97842,United Kingdom,Yes,Male,West
77242,66601.0,Anyone,13,26/06/2023 08:18,8.89,30904,United States,Yes,Male,South
764918,59880.0,Talk,14,06/10/2023 04:50,39.03,12061,United States,No,Female,East
58774,45247.0,Few,5,22/01/2024 02:59,33.36,47390,Germany,No,Female,West
306229,11092.0,Beyond,18,23/09/2023 03:54,43.04,1318,Canada,Yes,Female,South
636810,98432.0,Cut,19,24/08/2023 13:17,2.56,15405,United Kingdom,Yes,Male,West
275372,69386.0,Call,9,07/09/2023 08:16,45.85,79312,United States,No,Male,North
814671,58435.0,Policy,17,17/04/2023 02:52,49.22,77430,Canada,Yes,Male,East
437770,57680.0,Study,19,31/10/2023 08:16,6.05,46144,France,Yes,Male,East
576471,55959.0,Require,6,02/04/2023 13:41,38.07,13765,Germany,No,Female,South
575300,42447.0,Need,19,14/01/2024 11:47,40.42,73709,United States,No,Male,South
863991,59153.0,City,19,10/08/2023 11:50,32.16,53154,United States,Yes,Female,East
956282,48635.0,Two,9,17/05/2023 19:10,48.42,79862,United Kingdom,No,Female,East
893181,16507.0,Avoid,14,12/06/2023 23:14,28.47,74942,United Kingdom,Yes,Female,East
